"","scientific_name","longitude","latitude","species_observed"
"1159","Aerodramus fuciphagus",114.3181976,-7.7693011,TRUE
"1160","Aerodramus fuciphagus",112.175973,-7.763451,TRUE
"1161","Aerodramus fuciphagus",110.3763827,-7.7551692,TRUE
"1162","Aerodramus fuciphagus",110.12345,-7.75285,TRUE
"1163","Aerodramus fuciphagus",110.4920554,-7.7526082,TRUE
"1164","Aerodramus fuciphagus",110.33035,-7.7412,TRUE
"1165","Aerodramus fuciphagus",112.529069,-7.735281,TRUE
"1166","Aerodramus fuciphagus",131.2396553,-7.7255477,TRUE
"1167","Aerodramus fuciphagus",126.3580556,-7.7252778,TRUE
"1168","Aerodramus fuciphagus",131.1844826,-7.7236221,TRUE
"1169","Aerodramus fuciphagus",108.6620925,-7.7155296,TRUE
"1170","Aerodramus fuciphagus",107.9625376,-7.7029565,TRUE
"1171","Aerodramus fuciphagus",112.627173,-7.6970099,TRUE
"1172","Aerodramus fuciphagus",110.878714,-7.695547,TRUE
"1173","Aerodramus fuciphagus",112.5310863,-7.6851749,TRUE
"1174","Aerodramus fuciphagus",126.2458333,-7.6841667,TRUE
"1175","Aerodramus fuciphagus",108.7351692,-7.6833471,TRUE
"1176","Aerodramus fuciphagus",126.3492966,-7.6775639,TRUE
"1177","Aerodramus fuciphagus",126.0766667,-7.6763889,TRUE
"1178","Aerodramus fuciphagus",110.423269,-7.657337,TRUE
"1179","Aerodramus fuciphagus",141.3527121,-7.6380654,TRUE
"1180","Aerodramus fuciphagus",111.194722,-7.631153,TRUE
"1181","Aerodramus fuciphagus",111.0557458,-7.6133272,TRUE
"1182","Aerodramus fuciphagus",141.3023891,-7.6108658,TRUE
"1183","Aerodramus fuciphagus",110.2017925,-7.6046312,TRUE
"1184","Aerodramus fuciphagus",111.154572,-7.595662,TRUE
"1185","Aerodramus fuciphagus",110.447693,-7.579441,TRUE
"1186","Aerodramus fuciphagus",110.837155,-7.559865,TRUE
"1187","Aerodramus fuciphagus",130.8415316,-7.5418709,TRUE
"1188","Aerodramus fuciphagus",112.7064228,-7.5378705,TRUE
"1189","Aerodramus fuciphagus",110.730842,-7.514157,TRUE
"1190","Aerodramus fuciphagus",109.3355074,-7.4928596,TRUE
"1191","Aerodramus fuciphagus",110.45821,-7.47003,TRUE
"1192","Aerodramus fuciphagus",110.428017,-7.431483,TRUE
"1193","Aerodramus fuciphagus",110.167608,-7.424627,TRUE
"1194","Aerodramus fuciphagus",110.3745478,-7.3920185,TRUE
"1195","Aerodramus fuciphagus",107.3258079,-7.3917238,TRUE
"1196","Aerodramus fuciphagus",109.6856583,-7.3897666,TRUE
"1197","Aerodramus fuciphagus",110.5135721,-7.3751048,TRUE
"1198","Aerodramus fuciphagus",112.7930556,-7.375,TRUE
"1199","Aerodramus fuciphagus",109.904471,-7.358472,TRUE
"1200","Aerodramus fuciphagus",112.723901,-7.354121,TRUE
"1201","Aerodramus fuciphagus",109.146762,-7.352054,TRUE
"1202","Aerodramus fuciphagus",109.366807,-7.336302,TRUE
"1203","Aerodramus fuciphagus",107.5552527,-7.3243844,TRUE
"1204","Aerodramus fuciphagus",110.4996078,-7.3195931,TRUE
"1205","Aerodramus fuciphagus",110.4382599,-7.3180195,TRUE
"1206","Aerodramus fuciphagus",109.2436159,-7.3158649,TRUE
"1207","Aerodramus fuciphagus",107.725452,-7.314423,TRUE
"1208","Aerodramus fuciphagus",112.8237024,-7.3094959,TRUE
"1209","Aerodramus fuciphagus",112.6458263,-7.2996842,TRUE
"1210","Aerodramus fuciphagus",110.4044521,-7.2879554,TRUE
"1211","Aerodramus fuciphagus",107.3612305,-7.2788203,TRUE
"1212","Aerodramus fuciphagus",112.522171,-7.276971,TRUE
"1213","Aerodramus fuciphagus",112.6905012,-7.2718867,TRUE
"1214","Aerodramus fuciphagus",110.4474852,-7.2665134,TRUE
"1215","Aerodramus fuciphagus",107.6448994,-7.2657528,TRUE
"1216","Aerodramus fuciphagus",112.7399987,-7.2598353,TRUE
"1217","Aerodramus fuciphagus",112.8094749,-7.2587298,TRUE
"1218","Aerodramus fuciphagus",111.734839,-7.25309,TRUE
"1219","Aerodramus fuciphagus",110.872077,-7.213731,TRUE
"1220","Aerodramus fuciphagus",107.6574969,-7.2105177,TRUE
"1221","Aerodramus fuciphagus",112.7717587,-7.2043954,TRUE
"1222","Aerodramus fuciphagus",110.3393841,-7.2031733,TRUE
"1223","Aerodramus fuciphagus",109.933768,-7.200091,TRUE
"1224","Aerodramus fuciphagus",111.993452,-7.185205,TRUE
"1225","Aerodramus fuciphagus",109.8908758,-7.1807135,TRUE
"1226","Aerodramus fuciphagus",111.69971,-7.178616,TRUE
"1227","Aerodramus fuciphagus",107.2432472,-7.170404,TRUE
"1228","Aerodramus fuciphagus",107.403717,-7.1666623,TRUE
"1229","Aerodramus fuciphagus",107.8069818,-7.161393,TRUE
"1230","Aerodramus fuciphagus",107.9489994,-7.1608501,TRUE
"1231","Aerodramus fuciphagus",110.3568077,-7.1573585,TRUE
"1232","Aerodramus fuciphagus",110.902682,-7.154628,TRUE
"1233","Aerodramus fuciphagus",111.880368,-7.149251,TRUE
"1234","Aerodramus fuciphagus",128.65496,-7.141943,TRUE
"1235","Aerodramus fuciphagus",112.023989,-7.139837,TRUE
"1236","Aerodramus fuciphagus",110.1144761,-7.1323901,TRUE
"1237","Aerodramus fuciphagus",107.4755367,-7.1194867,TRUE
"1238","Aerodramus fuciphagus",107.4156153,-7.1175996,TRUE
"1239","Aerodramus fuciphagus",108.26736,-7.11725,TRUE
"1240","Aerodramus fuciphagus",107.6074298,-7.1165474,TRUE
"1241","Aerodramus fuciphagus",109.5930392,-7.1164578,TRUE
"1242","Aerodramus fuciphagus",110.4227686,-7.1159367,TRUE
"1243","Aerodramus fuciphagus",111.733722,-7.107875,TRUE
"1244","Aerodramus fuciphagus",111.786513,-7.107476,TRUE
"1245","Aerodramus fuciphagus",109.7241282,-7.0791838,TRUE
"1246","Aerodramus fuciphagus",110.980664,-7.074804,TRUE
"1247","Aerodramus fuciphagus",111.096763,-7.070335,TRUE
"1248","Aerodramus fuciphagus",109.7727421,-7.0664944,TRUE
"1249","Aerodramus fuciphagus",112.5759,-7.065271,TRUE
"1250","Aerodramus fuciphagus",108.0064435,-7.0599814,TRUE
"1251","Aerodramus fuciphagus",141.511653,-7.058101,TRUE
"1252","Aerodramus fuciphagus",110.4097868,-7.0563941,TRUE
"1253","Aerodramus fuciphagus",141.422186,-7.050413,TRUE
"1254","Aerodramus fuciphagus",111.21833,-7.031156,TRUE
"1255","Aerodramus fuciphagus",111.108222,-7.026716,TRUE
"1256","Aerodramus fuciphagus",107.5301135,-7.0200212,TRUE
"1257","Aerodramus fuciphagus",110.263958,-7.012868,TRUE
"1258","Aerodramus fuciphagus",110.158403,-7.009833,TRUE
"1259","Aerodramus fuciphagus",141.4744663,-7.001997,TRUE
"1260","Aerodramus fuciphagus",107.6525653,-6.9931627,TRUE
"1261","Aerodramus fuciphagus",106.6152986,-6.991744,TRUE
"1262","Aerodramus fuciphagus",110.41608,-6.978355,TRUE
"1263","Aerodramus fuciphagus",106.2688728,-6.9744374,TRUE
"1264","Aerodramus fuciphagus",110.221955,-6.971082,TRUE
"1265","Aerodramus fuciphagus",106.4141643,-6.9672592,TRUE
"1266","Aerodramus fuciphagus",107.786433,-6.966906,TRUE
"1267","Aerodramus fuciphagus",107.703457,-6.963001,TRUE
"1268","Aerodramus fuciphagus",110.3605628,-6.9559762,TRUE
"1269","Aerodramus fuciphagus",111.131538,-6.950759,TRUE
"1270","Aerodramus fuciphagus",110.4538889,-6.9497222,TRUE
"1271","Aerodramus fuciphagus",108.3402771,-6.9426754,TRUE
"1272","Aerodramus fuciphagus",108.4495211,-6.9400806,TRUE
"1273","Aerodramus fuciphagus",110.163183,-6.925424,TRUE
"1274","Aerodramus fuciphagus",109.8655952,-6.9235135,TRUE
"1275","Aerodramus fuciphagus",110.260439,-6.921052,TRUE
"1276","Aerodramus fuciphagus",109.722723,-6.9192427,TRUE
"1277","Aerodramus fuciphagus",106.8239308,-6.9153999,TRUE
"1278","Aerodramus fuciphagus",110.206812,-6.913296,TRUE
"1279","Aerodramus fuciphagus",141.5484222,-6.9051431,TRUE
"1280","Aerodramus fuciphagus",106.6340456,-6.9043303,TRUE
"1281","Aerodramus fuciphagus",107.6207144,-6.9014311,TRUE
"1282","Aerodramus fuciphagus",109.7913391,-6.895267,TRUE
"1283","Aerodramus fuciphagus",108.5396004,-6.8951873,TRUE
"1284","Aerodramus fuciphagus",108.4492065,-6.8912861,TRUE
"1285","Aerodramus fuciphagus",112.99298,-6.8867453,TRUE
"1286","Aerodramus fuciphagus",106.94616,-6.885869,TRUE
"1287","Aerodramus fuciphagus",107.4740083,-6.8827333,TRUE
"1288","Aerodramus fuciphagus",141.4697456,-6.8767501,TRUE
"1289","Aerodramus fuciphagus",110.151104,-6.87551,TRUE
"1290","Aerodramus fuciphagus",109.712224,-6.87545,TRUE
"1291","Aerodramus fuciphagus",108.6035926,-6.8741648,TRUE
"1292","Aerodramus fuciphagus",107.5759378,-6.8714131,TRUE
"1293","Aerodramus fuciphagus",112.416626,-6.867672,TRUE
"1294","Aerodramus fuciphagus",107.61673,-6.84941,TRUE
"1295","Aerodramus fuciphagus",141.432726,-6.847164,TRUE
"1296","Aerodramus fuciphagus",109.1148879,-6.845392,TRUE
"1297","Aerodramus fuciphagus",108.4422171,-6.8380298,TRUE
"1298","Aerodramus fuciphagus",106.9267559,-6.8371243,TRUE
"1299","Aerodramus fuciphagus",107.6636231,-6.8342442,TRUE
"1300","Aerodramus fuciphagus",107.4349594,-6.8280909,TRUE
"1301","Aerodramus fuciphagus",108.6123633,-6.8084042,TRUE
"1302","Aerodramus fuciphagus",108.8045597,-6.8080633,TRUE
"1303","Aerodramus fuciphagus",107.5826067,-6.7934789,TRUE
"1304","Aerodramus fuciphagus",107.0285829,-6.7907624,TRUE
"1305","Aerodramus fuciphagus",108.567027,-6.77842,TRUE
"1306","Aerodramus fuciphagus",106.8557241,-6.7765675,TRUE
"1307","Aerodramus fuciphagus",106.9781685,-6.7716707,TRUE
"1308","Aerodramus fuciphagus",140.8760045,-6.7702137,TRUE
"1309","Aerodramus fuciphagus",108.6426491,-6.7645927,TRUE
"1310","Aerodramus fuciphagus",155.3784252,-6.7635553,TRUE
"1311","Aerodramus fuciphagus",107.3330288,-6.7587445,TRUE
"1312","Aerodramus fuciphagus",108.3800635,-6.7564472,TRUE
"1313","Aerodramus fuciphagus",106.5568155,-6.75464,TRUE
"1314","Aerodramus fuciphagus",107.6366667,-6.7533333,TRUE
"1315","Aerodramus fuciphagus",105.3334808,-6.750831,TRUE
"1316","Aerodramus fuciphagus",105.2625197,-6.7454276,TRUE
"1317","Aerodramus fuciphagus",106.715983,-6.744453,TRUE
"1318","Aerodramus fuciphagus",107.0820236,-6.7271776,TRUE
"1319","Aerodramus fuciphagus",146.9914999,-6.7241515,TRUE
"1320","Aerodramus fuciphagus",108.3309291,-6.7208134,TRUE
"1321","Aerodramus fuciphagus",107.031633,-6.720005,TRUE
"1322","Aerodramus fuciphagus",106.769318,-6.718563,TRUE
"1323","Aerodramus fuciphagus",108.3997393,-6.7121751,TRUE
"1324","Aerodramus fuciphagus",107.5924318,-6.7063927,TRUE
"1325","Aerodramus fuciphagus",106.9510136,-6.7047205,TRUE
"1326","Aerodramus fuciphagus",108.565462,-6.702804,TRUE
"1327","Aerodramus fuciphagus",106.8884268,-6.7013607,TRUE
"1328","Aerodramus fuciphagus",106.691215,-6.697428,TRUE
"1329","Aerodramus fuciphagus",140.841414,-6.6854403,TRUE
"1330","Aerodramus fuciphagus",106.750803,-6.675349,TRUE
"1331","Aerodramus fuciphagus",146.9156548,-6.6753429,TRUE
"1332","Aerodramus fuciphagus",106.5159325,-6.6607853,TRUE
"1333","Aerodramus fuciphagus",106.6248771,-6.6593868,TRUE
"1334","Aerodramus fuciphagus",106.9157696,-6.6575004,TRUE
"1335","Aerodramus fuciphagus",140.4285956,-6.6527034,TRUE
"1336","Aerodramus fuciphagus",105.20521,-6.6433,TRUE
"1337","Aerodramus fuciphagus",106.9984245,-6.6367298,TRUE
"1338","Aerodramus fuciphagus",106.8751154,-6.6333563,TRUE
"1339","Aerodramus fuciphagus",107.970417,-6.63022,TRUE
"1340","Aerodramus fuciphagus",108.529849,-6.615084,TRUE
"1341","Aerodramus fuciphagus",106.8010383,-6.5957376,TRUE
"1342","Aerodramus fuciphagus",106.9119072,-6.5916276,TRUE
"1343","Aerodramus fuciphagus",121.0991705,-6.5700759,TRUE
"1344","Aerodramus fuciphagus",146.7186432,-6.565322,TRUE
"1345","Aerodramus fuciphagus",106.7263417,-6.5586155,TRUE
"1346","Aerodramus fuciphagus",106.6724115,-6.5487156,TRUE
"1347","Aerodramus fuciphagus",155.1816873,-6.516155,TRUE
"1348","Aerodramus fuciphagus",106.852963,-6.495889,TRUE
"1349","Aerodramus fuciphagus",107.482835,-6.479197,TRUE
"1350","Aerodramus fuciphagus",106.7327066,-6.4282357,TRUE
"1351","Aerodramus fuciphagus",107.6714,-6.42356,TRUE
"1352","Aerodramus fuciphagus",120.4704245,-6.4158124,TRUE
"1353","Aerodramus fuciphagus",107.853158,-6.400104,TRUE
"1354","Aerodramus fuciphagus",107.938963,-6.3828,TRUE
"1355","Aerodramus fuciphagus",146.9869444,-6.3788889,TRUE
"1356","Aerodramus fuciphagus",107.1512214,-6.3712606,TRUE
"1357","Aerodramus fuciphagus",106.8297552,-6.3564856,TRUE
"1358","Aerodramus fuciphagus",106.6668632,-6.3538196,TRUE
"1359","Aerodramus fuciphagus",146.9434882,-6.3513447,TRUE
"1360","Aerodramus fuciphagus",105.9694433,-6.3316404,TRUE
"1361","Aerodramus fuciphagus",106.4349432,-6.3273989,TRUE
"1362","Aerodramus fuciphagus",106.7514093,-6.3250315,TRUE
"1363","Aerodramus fuciphagus",105.833333,-6.316667,TRUE
"1364","Aerodramus fuciphagus",155.4938257,-6.3147276,TRUE
"1365","Aerodramus fuciphagus",106.8207,-6.3113,TRUE
"1366","Aerodramus fuciphagus",108.3683681,-6.3025446,TRUE
"1367","Aerodramus fuciphagus",106.8933785,-6.3006812,TRUE
"1368","Aerodramus fuciphagus",107.0435071,-6.2979804,TRUE
"1369","Aerodramus fuciphagus",107.2713029,-6.2944982,TRUE
"1370","Aerodramus fuciphagus",106.714524,-6.280828,TRUE
"1371","Aerodramus fuciphagus",106.65695,-6.280593,TRUE
"1372","Aerodramus fuciphagus",106.5793991,-6.2778888,TRUE
"1373","Aerodramus fuciphagus",106.7807333,-6.2751125,TRUE
"1374","Aerodramus fuciphagus",147.04,-6.2686111,TRUE
"1375","Aerodramus fuciphagus",107.751944,-6.254722,TRUE
"1376","Aerodramus fuciphagus",155.0315529,-6.2416029,TRUE
"1377","Aerodramus fuciphagus",106.9045987,-6.237117,TRUE
"1378","Aerodramus fuciphagus",106.9922886,-6.2349698,TRUE
"1379","Aerodramus fuciphagus",107.86418,-6.23412,TRUE
"1380","Aerodramus fuciphagus",106.6030937,-6.2278593,TRUE
"1381","Aerodramus fuciphagus",146.1855173,-6.2215009,TRUE
"1382","Aerodramus fuciphagus",106.8065473,-6.2186708,TRUE
"1383","Aerodramus fuciphagus",105.8335576,-6.208299,TRUE
"1384","Aerodramus fuciphagus",107.777368,-6.207161,TRUE
"1385","Aerodramus fuciphagus",106.7619181,-6.1970457,TRUE
"1386","Aerodramus fuciphagus",106.8894474,-6.1913494,TRUE
"1387","Aerodramus fuciphagus",106.8270803,-6.1753835,TRUE
"1388","Aerodramus fuciphagus",143.664013,-6.171936,TRUE
"1389","Aerodramus fuciphagus",106.642601,-6.158612,TRUE
"1390","Aerodramus fuciphagus",147.189585,-6.1564624,TRUE
"1391","Aerodramus fuciphagus",105.4637991,-6.1494683,TRUE
"1392","Aerodramus fuciphagus",106.8801552,-6.1467592,TRUE
"1393","Aerodramus fuciphagus",105.8557468,-6.1443999,TRUE
"1394","Aerodramus fuciphagus",106.7259436,-6.1376676,TRUE
"1395","Aerodramus fuciphagus",107.2409848,-6.1329347,TRUE
"1396","Aerodramus fuciphagus",106.8363225,-6.1258017,TRUE
"1397","Aerodramus fuciphagus",141.2858105,-6.125151,TRUE
"1398","Aerodramus fuciphagus",106.664842,-6.11893,TRUE
"1399","Aerodramus fuciphagus",141.3683333,-6.1069444,TRUE
"1400","Aerodramus fuciphagus",106.765068,-6.105915,TRUE
"1401","Aerodramus fuciphagus",143.419834,-6.105485,TRUE
"1402","Aerodramus fuciphagus",147.1971504,-6.0949756,TRUE
"1403","Aerodramus fuciphagus",141.490942,-6.093812,TRUE
"1404","Aerodramus fuciphagus",107.0018685,-6.0820629,TRUE
"1405","Aerodramus fuciphagus",141.4177778,-6.0738889,TRUE
"1406","Aerodramus fuciphagus",141.5258333,-6.0511111,TRUE
"1407","Aerodramus fuciphagus",141.2125,-6.0413889,TRUE
"1408","Aerodramus fuciphagus",145.929399,-6.0312804,TRUE
"1409","Aerodramus fuciphagus",147.1972255,-6.0279972,TRUE
"1410","Aerodramus fuciphagus",106.3598937,-6.0277392,TRUE
"1411","Aerodramus fuciphagus",107.0380783,-6.0264682,TRUE
"1412","Aerodramus fuciphagus",145.417614,-6.018732,TRUE
"1413","Aerodramus fuciphagus",106.672461,-6.0178514,TRUE
"1414","Aerodramus fuciphagus",106.1938,-6.0173,TRUE
"1415","Aerodramus fuciphagus",106.5369236,-6.0123934,TRUE
"1416","Aerodramus fuciphagus",106.044123,-6.005051,TRUE
"1417","Aerodramus fuciphagus",142.810497,-6.00292,TRUE
"1418","Aerodramus fuciphagus",141.2940408,-5.9952708,TRUE
"1419","Aerodramus fuciphagus",107.1236301,-5.9774362,TRUE
"1420","Aerodramus fuciphagus",106.6926,-5.9742,TRUE
"1421","Aerodramus fuciphagus",145.8871255,-5.970413,TRUE
"1422","Aerodramus fuciphagus",105.8633658,-5.9636719,TRUE
"1423","Aerodramus fuciphagus",143.1285222,-5.9623972,TRUE
"1424","Aerodramus fuciphagus",107.3061812,-5.958956,TRUE
"1425","Aerodramus fuciphagus",143.062021,-5.958711,TRUE
"1426","Aerodramus fuciphagus",147.1930283,-5.9582777,TRUE
"1427","Aerodramus fuciphagus",143.181337,-5.940721,TRUE
"1428","Aerodramus fuciphagus",144.2717314,-5.9031769,TRUE
"1429","Aerodramus fuciphagus",141.269626,-5.897645,TRUE
"1430","Aerodramus fuciphagus",110.4486465,-5.8844794,TRUE
"1431","Aerodramus fuciphagus",105.781357,-5.871981,TRUE
"1432","Aerodramus fuciphagus",106.6196805,-5.8585625,TRUE
"1433","Aerodramus fuciphagus",144.2275801,-5.8577866,TRUE
"1434","Aerodramus fuciphagus",145.6800179,-5.8517909,TRUE
"1435","Aerodramus fuciphagus",132.7407217,-5.8469543,TRUE
"1436","Aerodramus fuciphagus",142.945944,-5.844635,TRUE
"1437","Aerodramus fuciphagus",110.4678586,-5.8360647,TRUE
"1438","Aerodramus fuciphagus",143.990409,-5.835236,TRUE
"1439","Aerodramus fuciphagus",144.297594,-5.829362,TRUE
"1440","Aerodramus fuciphagus",145.2433333,-5.825,TRUE
"1441","Aerodramus fuciphagus",144.0794706,-5.8049864,TRUE
"1442","Aerodramus fuciphagus",106.5219492,-5.8040041,TRUE
"1443","Aerodramus fuciphagus",132.5969553,-5.8038337,TRUE
"1444","Aerodramus fuciphagus",105.730109,-5.802511,TRUE
"1445","Aerodramus fuciphagus",145.6228336,-5.7969074,TRUE
"1446","Aerodramus fuciphagus",143.974217,-5.792634,TRUE
"1447","Aerodramus fuciphagus",123.89465,-5.775316,TRUE
"1448","Aerodramus fuciphagus",134.1945279,-5.7641554,TRUE
"1449","Aerodramus fuciphagus",145.1664,-5.7629,TRUE
"1450","Aerodramus fuciphagus",132.7427495,-5.7507608,TRUE
"1451","Aerodramus fuciphagus",143.9446668,-5.7475237,TRUE
"1452","Aerodramus fuciphagus",106.613712,-5.745875,TRUE
"1453","Aerodramus fuciphagus",145.227,-5.733,TRUE
"1454","Aerodramus fuciphagus",143.39348,-5.7259,TRUE
"1455","Aerodramus fuciphagus",143.925833,-5.699444,TRUE
"1456","Aerodramus fuciphagus",132.667918,-5.689616,TRUE
"1457","Aerodramus fuciphagus",105.241794,-5.674286,TRUE
"1458","Aerodramus fuciphagus",105.467985,-5.646054,TRUE
"1459","Aerodramus fuciphagus",132.6391411,-5.6441733,TRUE
"1460","Aerodramus fuciphagus",133.009922,-5.630865,TRUE
"1461","Aerodramus fuciphagus",143.9296532,-5.6227339,TRUE
"1462","Aerodramus fuciphagus",147.9090214,-5.6053938,TRUE
"1463","Aerodramus fuciphagus",133.0665198,-5.5960922,TRUE
"1464","Aerodramus fuciphagus",106.5812075,-5.5769358,TRUE
"1465","Aerodramus fuciphagus",134.658994,-5.566405,TRUE
"1466","Aerodramus fuciphagus",141.2663889,-5.5641667,TRUE
"1467","Aerodramus fuciphagus",150.0725126,-5.5517474,TRUE
"1468","Aerodramus fuciphagus",123.7653016,-5.5514279,TRUE
"1469","Aerodramus fuciphagus",150.162358,-5.5505198,TRUE
"1470","Aerodramus fuciphagus",150.018671,-5.5487831,TRUE
"1471","Aerodramus fuciphagus",150.6687317,-5.5386588,TRUE
"1472","Aerodramus fuciphagus",141.352657,-5.523909,TRUE
"1473","Aerodramus fuciphagus",150.088065,-5.505556,TRUE
"1474","Aerodramus fuciphagus",141.297532,-5.500023,TRUE
"1475","Aerodramus fuciphagus",150.042881,-5.492628,TRUE
"1476","Aerodramus fuciphagus",150.6985,-5.4916521,TRUE
"1477","Aerodramus fuciphagus",150.8376019,-5.4837529,TRUE
"1478","Aerodramus fuciphagus",150.2773569,-5.4784202,TRUE
"1479","Aerodramus fuciphagus",150.410923,-5.47479,TRUE
"1480","Aerodramus fuciphagus",143.6699295,-5.4614431,TRUE
"1481","Aerodramus fuciphagus",150.1028223,-5.4595347,TRUE
"1482","Aerodramus fuciphagus",149.973606,-5.455665,TRUE
"1483","Aerodramus fuciphagus",134.608035,-5.4461167,TRUE
"1484","Aerodramus fuciphagus",102.3916168,-5.4439129,TRUE
"1485","Aerodramus fuciphagus",132.7030668,-5.4406972,TRUE
"1486","Aerodramus fuciphagus",150.7665368,-5.4365332,TRUE
"1487","Aerodramus fuciphagus",141.299058,-5.426182,TRUE
"1488","Aerodramus fuciphagus",143.618781,-5.424839,TRUE
"1489","Aerodramus fuciphagus",143.540286,-5.423749,TRUE
"1490","Aerodramus fuciphagus",150.0724838,-5.4218085,TRUE
"1491","Aerodramus fuciphagus",154.6458438,-5.4192487,TRUE
"1492","Aerodramus fuciphagus",150.4486915,-5.4071541,TRUE
"1493","Aerodramus fuciphagus",102.3341667,-5.4011111,TRUE
"1494","Aerodramus fuciphagus",123.5949375,-5.3865527,TRUE
"1495","Aerodramus fuciphagus",143.9208745,-5.3857814,TRUE
"1496","Aerodramus fuciphagus",143.9980715,-5.3803972,TRUE
"1497","Aerodramus fuciphagus",150.068983,-5.362313,TRUE
"1498","Aerodramus fuciphagus",119.9277558,-5.3488796,TRUE
"1499","Aerodramus fuciphagus",104.9728997,-5.3483985,TRUE
"1500","Aerodramus fuciphagus",102.2688889,-5.3455556,TRUE
"1501","Aerodramus fuciphagus",150.843975,-5.3244382,TRUE
"1502","Aerodramus fuciphagus",141.3083333,-5.3236111,TRUE
"1503","Aerodramus fuciphagus",141.2527305,-5.3086827,TRUE
"1504","Aerodramus fuciphagus",141.389976,-5.305727,TRUE
"1505","Aerodramus fuciphagus",150.051351,-5.301835,TRUE
"1506","Aerodramus fuciphagus",105.830865,-5.300248,TRUE
"1507","Aerodramus fuciphagus",145.7127428,-5.3002214,TRUE
"1508","Aerodramus fuciphagus",150.1046777,-5.293699,TRUE
"1509","Aerodramus fuciphagus",145.627336,-5.2897923,TRUE
"1510","Aerodramus fuciphagus",141.220269,-5.270664,TRUE
"1511","Aerodramus fuciphagus",122.9563826,-5.2702492,TRUE
"1512","Aerodramus fuciphagus",119.9180004,-5.2700383,TRUE
"1513","Aerodramus fuciphagus",119.582243,-5.25793,TRUE
"1514","Aerodramus fuciphagus",123.590886,-5.251494,TRUE
"1515","Aerodramus fuciphagus",105.181218,-5.249865,TRUE
"1516","Aerodramus fuciphagus",119.8564374,-5.2445837,TRUE
"1517","Aerodramus fuciphagus",145.7349116,-5.2390614,TRUE
"1518","Aerodramus fuciphagus",150.0997576,-5.2336015,TRUE
"1519","Aerodramus fuciphagus",145.0755787,-5.2319905,TRUE
"1520","Aerodramus fuciphagus",145.178112,-5.231627,TRUE
"1521","Aerodramus fuciphagus",119.6674204,-5.224702,TRUE
"1522","Aerodramus fuciphagus",141.229415,-5.21609,TRUE
"1523","Aerodramus fuciphagus",122.8725243,-5.2089539,TRUE
"1524","Aerodramus fuciphagus",145.8109878,-5.2083578,TRUE
"1525","Aerodramus fuciphagus",119.4972892,-5.2055801,TRUE
"1526","Aerodramus fuciphagus",150.9915464,-5.1997987,TRUE
"1527","Aerodramus fuciphagus",119.406857,-5.191033,TRUE
"1528","Aerodramus fuciphagus",122.9220078,-5.1752218,TRUE
"1529","Aerodramus fuciphagus",119.7952169,-5.1731838,TRUE
"1530","Aerodramus fuciphagus",145.8401102,-5.1710429,TRUE
"1531","Aerodramus fuciphagus",119.4554799,-5.1585241,TRUE
"1532","Aerodramus fuciphagus",145.7914066,-5.1566842,TRUE
"1533","Aerodramus fuciphagus",105.7307688,-5.1265395,TRUE
"1534","Aerodramus fuciphagus",119.343393,-5.125236,TRUE
"1535","Aerodramus fuciphagus",119.421549,-5.111857,TRUE
"1536","Aerodramus fuciphagus",119.4617003,-5.0912628,TRUE
"1537","Aerodramus fuciphagus",119.5152695,-5.0892976,TRUE
"1538","Aerodramus fuciphagus",150.1919166,-5.0869506,TRUE
"1539","Aerodramus fuciphagus",105.7047867,-5.0841042,TRUE
"1540","Aerodramus fuciphagus",104.110833,-5.054398,TRUE
"1541","Aerodramus fuciphagus",119.5521615,-5.0508121,TRUE
"1542","Aerodramus fuciphagus",119.7377586,-5.0503342,TRUE
"1543","Aerodramus fuciphagus",105.7295251,-5.0449905,TRUE
"1544","Aerodramus fuciphagus",150.1939211,-5.0380095,TRUE
"1545","Aerodramus fuciphagus",105.77937,-5.0348,TRUE
"1546","Aerodramus fuciphagus",119.4875407,-5.0270357,TRUE
"1547","Aerodramus fuciphagus",119.6827626,-5.0158136,TRUE
"1548","Aerodramus fuciphagus",119.7679902,-5.0065003,TRUE
"1549","Aerodramus fuciphagus",119.629097,-5.0047624,TRUE
"1550","Aerodramus fuciphagus",150.1506365,-5.0009749,TRUE
"1551","Aerodramus fuciphagus",119.5739416,-4.9790042,TRUE
"1552","Aerodramus fuciphagus",151.2172749,-4.9378474,TRUE
"1553","Aerodramus fuciphagus",151.4342588,-4.9333044,TRUE
"1554","Aerodramus fuciphagus",119.5198506,-4.9327966,TRUE
"1555","Aerodramus fuciphagus",119.6074159,-4.92479,TRUE
"1556","Aerodramus fuciphagus",105.7351188,-4.9112583,TRUE
"1557","Aerodramus fuciphagus",151.3730825,-4.8716251,TRUE
"1558","Aerodramus fuciphagus",152.7994495,-4.7244439,TRUE
"1559","Aerodramus fuciphagus",149.5362009,-4.7166778,TRUE
"1560","Aerodramus fuciphagus",145.4068305,-4.7079,TRUE
"1561","Aerodramus fuciphagus",149.4475296,-4.7047043,TRUE
"1562","Aerodramus fuciphagus",123.109637,-4.686316,TRUE
"1563","Aerodramus fuciphagus",149.5053866,-4.6798729,TRUE
"1564","Aerodramus fuciphagus",143.5477431,-4.671729,TRUE
"1565","Aerodramus fuciphagus",152.37083,-4.666383,TRUE
"1566","Aerodramus fuciphagus",143.4340668,-4.6380233,TRUE
